Tour,Id_phrase,phrase,lemmes,accord
50,frau-upn_2010040-05_CR_CA_1997-02-24_TEI.s158,"Au nom de son syndicat , Mademoiselle SOYER déclare qu' elle votera contre le projet de budget , compte tenu de ce qui a été dit auparavant et sans mettre en cause le travail de la Commission Budgétaire .","à+le nom de son syndicat , Mademoiselle SOYER déclarer que lui voter contre le projet de budget , compte tenir de ce qui avoir être dire auparavant et sans mettre en cause le travail de le commission budgétaire .",D
63,frau-upn_2010040-05_CR_CA_1997-02-24_TEI.s204,Madame RIOUX précise que l' Université a déjà donné un poste de personnel de catégorie B à la Mission Handicap et se déclare plutôt choquée de voir que la CSE donne de l' argent pour la participation à une course nautique organisée par une école privée .,Monsieur Rioux préciser que le université avoir déjà donner un poste de personnel de catégorie B à le mission Handicap et se_expl déclarer plutôt choquer de voir que le CSE donner de le argent pour le participation à un course nautique organiser par un école privé .,D
18,frau-upn_2010040-06_PV_CA_2000-12-11_1_TEI.s92,"Mlle MARY votera contre ces propositions de financements au titre de l' amélioration de la vie étudiante : elle ne comprend pas en effet pourquoi le Service de médecine préventive disposant d' une ligne budgétaire , effectue des demandes auprès de la CSE ;","Mlle Mary voter contre ce proposition de financement à+le titre de le amélioration de le vie étudiant : lui ne comprendre pas en effet pourquoi le service de médecine préventif disposer de un ligne budgétaire , effectuer un demande auprès de le CSE ;",D
8,weban-upn_PV_CA_2011-05-02_TEI.s94,"Elle trouve dommageable que par ce fait , le travail des UFR ait peut-être été fait pour rien .","lui trouver dommageable que par ce fait , le travail de+le UFR avoir peut-être être faire pour rien .",D
15,weban-upn_PV_CA_2011-05-02_TEI.s153,Les enseignants ne sont pas tous convaincus du bien fondé d' un changement .,le enseignant ne être pas tout convaincre de+le bien fonder de un changement .,D
15,weban-upn_PV_CA_2011-05-02_TEI.s155,"A cette date , ils sont contre le fait d' ajouter en plus un changement de calendrier .","à ce date , eux être contre le fait de ajouter en plus un changement de calendrier .",D
24,weban-upn_PV_CA_2011-05-02_TEI.s239,Il se dit surpris d' entendre que l' UFR STAPS ne représente que 3 % de l' effectif étudiant de Nanterre .,lui se_expl dire surprendre de entendre que le UFR STAPS ne représenter que 3 % de le effectif étudiant de Nanterre .,D
33,weban-upn_PV_CA_2011-05-02_TEI.s289,"Par ailleurs , elle trouve étrange d' entendre des directeurs d' UFR engager l' avis de leur UFR alors qu' ils avouent eux-mêmes ne pas avoir de vote à l' appui .","par ailleurs , lui trouver étrange de entendre un directeur de UFR engager le avis de son UFR alors que eux avouer eux-mêmes ne pas avoir un vote à le appui .",D
70,frau-upn_2010040_PV_CA_2005-12-05_TEI.s351,Elle explique pourquoi elle va voter contre ces Grandes Masses car elle estime que ce document n' est pas sincère .,lui expliquer pourquoi lui aller voter contre ce grand masse car lui estimer que ce document ne être pas sincère .,D
31,frau-upn_2010040_PV_CA_2006-03-31_TEI.s100,M. PHELIPPEAU se dit surpris de voir M. LAKS développer des positions aussi radicales et manichéennes en faveur du blocage de l' université ;,Monsieur PHELIPPEAU se_expl dire surprendre de voir Monsieur LAKS développer un position aussi radical et manichéen en faveur de+le blocage de le université ;,D
40,frau-upn_2010040_PV_CA_2006-03-31_TEI.s121,"Mme RAYMOND juge positif , le résultat de la semaine banalisée Elle répète être contre le CPE et favorable à la motion MEYER .","Monsieur Raymond juger positif , le résultat de le semaine banaliser lui répéter être contre le CPE et favorable à le motion Meyer .",D
5,frau-upn_2010040-05_CR_CA_1999-10-18_TEI.s17,"Il récuse les allégations qu' il considère mensongères et remercie les services de l' université qui ont dû faire face à une tâche très lourde et délicate , dont ils se sont acquittés de manière remarquable .","lui récuser le allégation que lui considérer mensonger et remercier le service de le université qui avoir devoir faire face à un tâche très lourd et délicat , dont eux se_expl être acquitter de manière remarquable .",D
7,frau-upn_2010040-05_CR_CA_1999-10-18_TEI.s21,"la méthode utilisée contre une organisation étudiante , consistant à faire intervenir une société privée lui paraît inacceptable .","le méthode utiliser contre un organisation étudiant , consister à faire intervenir un société privé lui paraître inacceptable .",D
9,frau-upn_2010040-05_CR_CA_1999-10-18_TEI.s29,"Pour autant , elle exprime son désaccord avec la politique nationale d' inscription des étudiants étrangers et avec le test de français .","pour autant , lui exprimer son désaccord avec le politique national de inscription de+le étudiant étranger et avec le test de français .",D
15,frau-upn_2010040-05_CR_CA_1999-10-18_TEI.s48,M. QUIRANTE estime inacceptable qu' une organisation étudiante soit expulsée et réprimée .,Monsieur QUIRANTE estimer inacceptable que un organisation étudiant être expulser et réprimer .,D
45,frau-upn_2010040-05_CR_CA_1999-10-18_TEI.s138,"M. QUIRANTE estime que le budget proposé constitue un budget de pénurie qui ne répond pas aux besoins , l' UNEF PX votera contre .","Monsieur QUIRANTE estimer que le budget proposer constituer un budget de pénurie qui ne répondre pas à+le besoin , le UNEF PX voter contre .",D
47,frau-upn_2010040-05_CR_CA_1999-10-18_TEI.s144,"Enfin , il précise qu' il votera contre ce budget .","enfin , lui préciser que lui voter contre ce budget .",D
48,frau-upn_2010040-05_CR_CA_1999-10-18_TEI.s145,Mlle BENICHOU souligne que l' UNEF ID votera également contre ce budget de rigueur ;,Mlle BENICHOU souligner que le UNEF ID voter également contre ce budget de rigueur ;,D
49,frau-upn_2010040-05_CR_CA_1999-10-18_TEI.s147,M. MAUREAU indique qu' il votera contre ce budget dont il pense qu' il ne peut répondre aux besoins .,Monsieur MAUREAU indiquer que lui voter contre ce budget dont lui penser que lui ne pouvoir répondre à+le besoin .,D
69,frau-upn_2010040-05_CR_CA_1999-10-18_TEI.s215,Il lui paraît anormal d' examiner cette convention a posteriori .,lui lui paraître anormal de examiner ce convention à posteriori .,D
11,weban-upn_PV_CA_2017-09-11_TEI.s47,Il juge cette mobilisation opportuniste .,lui juger ce mobilisation opportuniste .,D
35,weban-upn_PV_CA_2017-09-11_TEI.s132,Elle trouve le texte en ébauche très politique .,lui trouver le texte en ébauche très politique .,D
59,weban-upn_PV_CA_2017-09-11_TEI.s197,Il s' avoue surpris de l' absence de règlement intérieur .,lui se_expl avouer surprendre de le absence de règlement intérieur .,D
85,weban-upn_PV_CA_2017-09-11_TEI.s328,M. RAGOT s' exprime surpris d' entendre des annonces concrètes évoquées seulement maintenant .,Monsieur RAGOT se_expl exprimer surprendre de entendre un annonce concret évoquer seulement maintenant .,D
107,weban-upn_PV_CA_2017-09-11_TEI.s403,M. LÊ VÁN trouve dommage qu' il ne soit pas possible de sortir les grandes masses .,Monsieur LÊ VÁN trouver dommage que il_expl ne être pas possible de sortir le grand masse .,D
155,weban-upn_PV_CA_2011-12-12_TEI.s526,Monsieur VOILLIOT déclare qu' il votera contre ce projet de convention .,Monsieur VOILLIOT déclarer que lui voter contre ce projet de convention .,D
14,frau-upn_2010040_PV_CA_2006-04-24_TEI.s41,elle estime cela choquant car on fait comme si rien ne s' était passé .,lui estimer cela choquant car on faire comme si rien ne se_expl être passer .,D
58,frau-upn_2010040_PV_CA_2005-10-24_TEI.s216,M. GIBERT se déclare surpris par cette discussion : il a parfois l' impression que les dispositions du contrat ne sont pas assez précises et parfois trop .,Monsieur GIBERT se_expl déclarer surprendre par ce discussion : lui avoir parfois le impression que le disposition de+le contrat ne être pas assez précis et parfois trop .,D
58,frau-upn_2010040_PV_CA_2005-10-24_TEI.s223,"Il se dit gêné par la dichotomie que cela introduit ensuite dans le financement entre les ressources fléchées , et les ressources de la DGF pour le « tout venant » .","lui se_expl dire gêner par le dichotomie que cela introduire ensuite dans le financement entre le ressource fléché , et le ressource de le DGF pour le « tout venir » .",D
59,frau-upn_2010040_PV_CA_2005-10-24_TEI.s234,M. de TALHOUET se dit surpris du nombre d' interventions concernant ce contrat qui est en préparation depuis 10 mois .,Monsieur de TALHOUET se_expl dire surprendre de+le nombre de intervention concernant ce contrat qui être en préparation depuis 10 mois .,D
100,frau-upn_2010040_PV_CA_2005-10-24_TEI.s443,M. LAKS informe le Président de son désaccord de fond avec la politique qu' il propose concernant les reliquats constatés .,Monsieur LAKS informer le président de son désaccord de fond avec le politique que lui proposer concernant le reliquat constater .,D
56,fradhds-upn_2283W_CR_CA_1985-05-13_TEI.s194,Mme BARTHELEMY s' élève contre ce procès d' intention qui est scandaleux .,Monsieur BARTHELEMY se_expl élever contre ce procès de intention qui être scandaleux .,D
39,frau-upn_2010040-04_CR_CA_1992-06-29_TEI.s207,""" Le Conseil d' Administration de l' Université de Paris X-Nanterre , rappelant les exécutions sommaires et les incarcérations d' étudiants et d' intellectuels Chinois après les événements de Tien An Men , se prononce contre l' établissement de relations avec l' Université de Pékin en l' absence d' avancées démocratiques dans ce pays "" .",""" le conseil de administration de le université de Paris X-Nanterre , rappeler le exécution sommaire et le incarcération de étudiant et de intellectuel chinois après le événement de Tien An Men , se_expl prononcer contre le établissement de relation avec le université de Pékin en le absence de avancée démocratique dans ce pays "" .",D
23,fradhds-upn_2283W_CR_CA_1986-04-28_TEI.s100,"Il est inquiet car il y a des enseignements qui ne peuvent pas être suivis par tous et s' il faut organiser des enseignements de "" rattrapage "" cela risque de poser des problèmes .","lui être inquiet car il_expl y avoir un enseignement qui ne pouvoir pas être suivre par tout et si il_expl falloir organiser un enseignement de "" rattrapage "" cela risquer de poser un problème .",D
28,fradhds-upn_2283W_CR_CA_1986-04-28_TEI.s110,"D' autre part , pour une université qui vient d' avoir une habilitation de second cycle d' études théâtrale ce serait regrettable de ne pouvoir répondre à cette demande .","de autre part , pour un université qui venir de avoir un habilitation de second cycle de étude théâtral ce être regrettable de ne pouvoir répondre à ce demande .",D
1,frau-upn_2010040-04_CR_CA_1994-06-14_TEI.s60,"Je mets en garde toute la communauté universitaire contre une campagne de presse qui , risquant de paralyser nos institutions , discrédite notre université .","moi mettre en garde tout le communauté universitaire contre un campagne de presse qui , risquer de paralyser son institution , discréditer son université .",D
1,frau-upn_2010040-04_CR_CA_1994-06-14_TEI.s74,Je reste toujours aussi inquiet devant les perspectives qui s' ouvrent à nous .,moi rester toujours aussi inquiet devant le perspective qui se_expl ouvrir à nous .,D
26,frau-upn_2010040-04_CR_CA_1994-06-14_TEI.s181,""" Je mets en garde toute la communauté universitaire contre des agissements qui pourraient devenir un obstacle pour notre Université "" .",""" moi mettre en garde tout le communauté universitaire contre un agissement qui pouvoir devenir un obstacle pour son université "" .",D
28,frau-upn_2010040-04_CR_CA_1994-06-14_TEI.s185,Le personnel ATOS a été surpris par l' ampleur prise par cet événement .,le personnel ATOS avoir être surprendre par le ampleur prendre par ce événement .,D
77,weban-upn_PV_CA_2015-03-09_TEI.s306,"M. LE VAN se dit peu convaincu par cette démonstration , qui tend à dire que certaines UFR n' ont pas eu le temps d' effectuer les saisies .","Monsieur le Van se_expl dire peu convaincre par ce démonstration , qui tendre à dire que certain UFR ne avoir pas avoir le temps de effectuer le saisie .",D
126,weban-upn_PV_CA_2015-03-09_TEI.s508,Mme CROIX estime que cette convention se révèle stupéfiante .,Monsieur Croix estimer que ce convention se_expl révéler stupéfiant .,D
